prime,word_index,kernel_length,full_scalar_identity,full_delta_match,strict_visible_x_power,strict_block_length,has_proper_non_scalar_precursor,has_any_prefix_power_hit,min_proper_prefix_power_hit,min_any_prefix_power_hit,factor_period_length,source_class,sources,kernel_factor_ids
3,1003,55,True,False,False,,True,True,25,25,55,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 4 13 11 22 17 13 10 2 2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2 16
3,1004,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,21 10 13 10 13 4 13 11 13 7 10 16 13 8 16 16 13 21 20 13 10 16 13 8 13 7 11 13 7 7 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2 16
3,1005,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,11 22 13 10 13 8 13 7 21 20 13 10 13 8 16 16 16 13 11 13 10 13 6 6 8 13 21 21 21 7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2 2
3,1006,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 2 13 20 17 22 13 10 13 8 13 7 7 7 21 7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2 2
3,1007,55,True,False,False,,True,True,39,39,55,kernel_db,burau-experiments/src/kernel_db.json,7 7 10 2 13 4 13 7 11 13 10 16 13 8 2 13 10 13 11 13 10 13 8 16 13 7 20 13 21 7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2 2
3,1008,55,True,False,False,,True,True,39,39,55,kernel_db,burau-experiments/src/kernel_db.json,21 10 13 10 13 4 13 11 13 7 10 16 13 8 16 16 13 21 20 13 10 16 13 8 13 7 11 13 21 7 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2 2
3,1009,55,True,False,False,,True,True,5,5,55,kernel_db,burau-experiments/src/kernel_db.json,10 13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 7 7 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2 16
3,1010,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,8 16 13 11 13 7 10 13 4 2 13 7 7 11 13 7 10 16 13 4 13 20 13 10 13 10 2 13 7 7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2 16
3,1011,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 13 7 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2 13
3,1012,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,16 13 11 19 7 4 13 1 4 13 11 13 21 20 16 12 8 2 2 13 20 13 20 16 12 8 13 21 7 21 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 16 16
3,1013,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 13 7 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2 13
3,1014,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 13 7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2 13
3,1015,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 13 7 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2 13
3,1016,55,True,False,False,,True,True,36,28,55,kernel_db,burau-experiments/src/kernel_db.json,7 20 16 12 8 13 11 22 13 10 13 4 2 13 11 19 11 22 13 4 13 8 13 20 15 7 8 2 13 21 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 16 13
3,1017,55,True,False,False,,True,True,8,8,55,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 13 7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2 13
3,1018,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 20 16 12 6 8 13 11 13 21 21 10 13 1 1 4 13 20 13 10 2 13 4 16 13 10 13 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 2 13
3,1019,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,7 7 10 2 13 4 13 7 11 13 10 16 13 8 2 13 7 11 13 7 10 16 13 4 13 20 13 11 13 4 13 6 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 20 16 2 13
3,1020,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,19 21 10 13 8 13 20 17 13 7 10 13 8 2 16 13 7 7 20 13 10 13 8 13 7 20 15 8 13 10 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 16 13
3,1021,55,True,False,False,,True,True,25,25,55,kernel_db,burau-experiments/src/kernel_db.json,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15 7 8 16 13 10 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 16 13
3,1022,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,7 20 16 12 8 13 11 22 13 10 13 4 2 13 11 19 11 22 13 4 13 8 13 20 15 7 8 2 13 10 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 16 13
3,1023,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,13 4 16 13 20 13 7 10 13 8 2 13 21 21 11 13 7 10 13 8 16 13 20 13 21 10 2 2 13 10 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 16 13
3,1024,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 4 13 7 11 13 10 16 13 8 2 2 13 21 11 13 10 16 13 4 13 7 20 13 7 10 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 16 16
3,1025,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,16 13 11 19 7 4 13 1 4 13 11 13 21 20 16 12 8 2 2 13 20 13 20 16 12 8 13 21 7 10 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 16 16
3,1026,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 13 10 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 16 13
3,1027,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 13 10 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 16 13
3,1028,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,16 13 11 19 7 4 13 1 4 13 11 13 21 20 16 12 8 2 2 13 20 13 20 16 12 8 13 21 7 10 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 16 16
3,1029,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 10 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 16 2
3,1030,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,16 13 11 19 7 4 13 1 4 13 11 13 21 20 16 12 8 2 2 13 20 13 20 16 12 8 13 21 21 10 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 16 2
3,1031,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 4 13 7 11 13 10 16 13 8 2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 10 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 16 2
3,1032,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,13 4 16 13 20 13 7 10 13 8 2 13 21 21 11 13 7 10 13 8 16 13 20 13 21 10 2 2 13 10 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 16 13
3,1033,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,7 20 16 12 8 13 11 22 13 10 13 4 2 13 11 19 11 22 13 4 13 8 13 20 15 7 8 2 13 10 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 16 13
3,1034,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 2 13 21 20 13 10 16 13 8 13 7 11 13 7 10 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 16 16
3,1035,55,True,False,False,,True,True,53,53,55,kernel_db,burau-experiments/src/kernel_db.json,7 7 10 2 13 4 13 7 11 13 10 16 13 8 2 13 7 11 13 7 10 16 13 4 13 20 13 10 2 13 7 7 4 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 13 6
3,1036,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,19 21 10 13 8 13 20 17 13 7 10 13 8 2 16 13 7 7 20 13 10 13 8 13 7 20 15 8 13 20 17 13 10 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22 2 13
3,1037,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 13 11 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 2 13
3,1038,55,True,False,False,,True,True,53,53,55,kernel_db,burau-experiments/src/kernel_db.json,7 7 10 2 13 4 13 7 11 13 10 16 13 8 2 13 7 11 13 7 10 16 13 4 13 20 13 10 2 13 7 7 8 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 13 1
3,1039,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,13 4 16 13 20 13 7 10 13 8 2 13 21 21 11 13 7 10 13 8 16 13 20 13 21 10 2 2 13 11 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 2 13
3,1040,55,True,False,False,,False,True,,28,55,kernel_db,burau-experiments/src/kernel_db.json,13 4 16 13 20 13 7 10 13 8 2 13 21 21 11 13 7 10 13 8 16 13 20 13 21 10 2 2 13 11 22 13 10 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 2 13
3,1041,55,True,False,False,,True,True,5,5,55,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 13 10 13 4 16 13 7 11 13 7 10 2 13 8 16 13 11 13 7 10 13 4 2 13 7 10 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 10
3,1042,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 2 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 21
3,1043,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,7 7 10 2 13 4 13 7 11 13 10 16 13 8 2 13 7 11 13 7 10 16 13 4 13 20 13 10 16 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 10
3,1044,55,True,False,False,,True,True,5,5,55,kernel_db,burau-experiments/src/kernel_db.json,10 13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 10 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 10
3,1045,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 17 22 13 10 13 8 13 7 7 7 11 13 10 13 8 2 16 13 11 13 10 13 6 8 2 16 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 7
3,1046,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,13 4 2 13 20 13 10 13 1 1 4 13 21 21 11 13 11 16 2 3 4 13 20 13 10 2 2 16 16 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 7
3,1047,55,True,False,False,,True,True,3,3,55,kernel_db,burau-experiments/src/kernel_db.json,13 8 13 20 13 21 7 10 13 8 13 20 17 13 21 21 10 13 1 1 4 13 20 13 10 16 16 16 16 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 7
3,1048,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,20 17 13 10 13 4 13 7 21 11 13 10 13 4 16 16 16 13 20 13 10 13 1 1 4 13 21 21 10 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 10
3,1049,55,True,False,False,,True,True,23,23,55,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 16 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 7
3,1050,55,True,False,False,,True,True,27,27,55,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 2 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 21
3,1051,55,True,False,False,,True,True,3,3,55,kernel_db,burau-experiments/src/kernel_db.json,13 8 13 20 13 21 7 10 13 8 13 20 17 13 21 21 10 13 1 1 4 13 20 13 10 16 16 16 2 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 21
3,1052,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 2 13 20 17 22 13 10 13 8 13 7 7 7 10 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 10
3,1053,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 16 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 7
3,1054,55,True,False,False,,True,True,5,5,55,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 13 10 13 4 16 13 7 11 13 7 10 2 13 8 16 13 11 13 7 10 13 4 2 13 7 10 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 10
3,1055,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,7 21 21 10 13 8 13 20 15 21 7 4 13 4 2 2 13 20 17 22 13 10 13 8 13 21 11 13 10 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 10
3,1056,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,11 22 13 10 13 8 13 7 21 20 13 10 13 8 16 16 16 13 11 13 10 13 6 6 8 13 21 21 10 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 10
3,1057,55,True,False,False,,True,True,27,27,55,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 7
3,1058,55,True,False,False,,True,True,23,23,55,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 10 16 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 7
3,1059,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,13 4 16 13 20 13 7 10 13 8 2 13 7 7 20 13 7 10 16 13 8 13 11 13 10 13 10 2 2 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 21
3,1060,55,True,False,False,,True,True,2,2,55,kernel_db,burau-experiments/src/kernel_db.json,13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 20 13 6 8 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 6
3,1061,55,True,False,False,,True,True,27,27,55,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 2 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 21
3,1062,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,13 4 16 13 20 13 7 10 13 8 2 13 7 7 20 13 7 10 16 13 8 13 11 13 10 13 10 2 16 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 7
3,1063,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,7 10 2 13 8 13 7 20 13 10 16 13 4 2 13 7 20 13 7 10 16 13 8 13 11 13 10 13 10 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 10
3,1064,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 20 16 12 6 8 13 11 13 21 21 10 13 1 1 4 13 20 13 10 2 13 4 16 16 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 7
3,1065,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 13 4 13 11 19 21 7 8 13 8 2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 10 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 10
3,1066,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,13 4 2 13 20 13 10 13 1 1 4 13 21 21 11 13 11 16 2 3 4 13 20 13 10 2 2 16 2 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 21
3,1067,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,8 16 13 11 13 7 10 13 4 2 13 7 7 11 13 7 10 16 13 4 13 20 13 10 13 10 2 13 10 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 10
3,1068,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,21 10 13 10 13 4 13 11 13 7 10 16 13 8 16 16 13 21 20 13 10 16 13 8 13 7 11 13 10 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 10
3,1069,55,True,False,False,,True,True,2,2,55,kernel_db,burau-experiments/src/kernel_db.json,13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 2 2 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 21
3,1070,55,True,False,False,,True,True,23,23,55,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 10 2 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 21
3,1071,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,7 7 10 2 13 4 13 7 11 13 10 16 13 8 2 13 10 13 11 13 10 13 8 16 13 7 20 13 10 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 10
3,1072,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,20 17 13 10 13 4 13 7 21 11 13 10 13 4 16 16 16 13 20 13 10 13 1 1 4 13 21 21 10 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 10
3,1073,55,True,False,False,,True,True,8,8,55,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 2 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 21
3,1074,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,11 22 13 10 13 8 13 7 21 20 13 10 13 8 16 16 16 13 11 13 10 13 6 6 8 13 21 21 10 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 10
3,1075,55,True,False,False,,True,True,27,27,55,kernel_db,burau-experiments/src/kernel_db.json,16 16 16 13 11 13 10 13 6 6 8 13 21 21 20 17 13 10 13 4 13 7 21 11 13 10 13 4 2 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 21
3,1076,55,True,False,False,,True,True,23,23,55,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 16 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 7
3,1077,55,True,False,False,,True,True,25,25,55,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 10 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 10
3,1078,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,13 4 16 13 20 13 7 10 13 8 2 13 7 7 20 13 7 10 16 13 8 13 11 13 10 13 10 2 16 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 7
3,1079,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 16 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 7
3,1080,55,True,False,False,,True,True,27,27,55,kernel_db,burau-experiments/src/kernel_db.json,16 16 16 13 11 13 10 13 6 6 8 13 21 21 20 17 13 10 13 4 13 7 21 11 13 10 13 21 8 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 6
3,1081,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 4 13 11 13 7 10 16 13 8 16 13 21 20 13 7 10 13 4 16 13 11 13 21 10 16 16 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 7
3,1082,55,True,False,False,,True,True,5,5,55,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 10 2 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 21
3,1083,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,13 4 16 13 20 13 7 10 13 8 2 13 7 7 20 13 7 10 16 13 8 13 11 13 10 13 10 2 2 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 21
3,1084,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,8 16 13 11 13 7 10 13 4 2 13 7 7 11 13 7 10 16 13 4 13 20 13 10 13 10 2 13 10 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 10
3,1085,55,True,False,False,,True,True,25,25,55,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 4 13 11 22 17 13 10 2 2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 10 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 10
3,1086,55,True,False,False,,True,True,1,1,55,kernel_db,burau-experiments/src/kernel_db.json,11 13 11 16 2 3 4 13 20 13 10 2 2 16 13 8 2 13 11 13 10 13 6 6 8 13 21 21 10 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 10
3,1087,55,True,False,False,,True,True,8,8,55,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 7
3,1088,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 2 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7 21
3,1089,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,7 21 21 10 13 8 13 20 15 21 7 4 13 4 2 2 13 20 17 22 13 10 13 8 13 21 11 13 10 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 10
3,1090,55,True,False,False,,False,True,,55,55,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 2 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7 21
